"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","EVAP","PRCP","TAVG","TMAX","TMIN","TOBS"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-02",,"0.00",,"89","54","54"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-03",,"0.00",,"86","54","54"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-04",,"0.00",,"76","54","57"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-05",,"0.00",,"72","48","48"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-06",,"0.00",,"76","48","50"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-07",,"0.00",,"87","48","48"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-08",,"0.00",,"89","49","49"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-09",,"0.00",,"81","49","49"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-10",,"0.00",,"74","51","51"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-11",,"0.00",,"74","56","57"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-12",,"0.00",,"70","54","55"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-13",,"0.51",,"69","53","53"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-14",,"0.00",,"75","56","57"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-15",,"0.00",,"65","55","58"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-16",,"0.00",,"72","53","66"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-17",,"0.00",,"71","52","57"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-18",,"0.00",,"84","55","60"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-19",,"0.00",,"82","57","62"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-20",,"0.00",,"83","54","63"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-21",,"0.00",,"87","59","59"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-22",,"0.00",,"89","57","57"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-23",,"0.00",,"95","56","57"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-24",,"0.00",,"93","57","57"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-25",,"0.00",,"91","52","52"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-26",,"0.00",,"82","57","58"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-27",,"0.00",,"76","58","59"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-28",,"0.00",,"91","60","62"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-29",,"0.00",,"84","53","53"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-30",,"0.00",,"71","50","50"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-10-31",,"0.00",,"80","50","50"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-01",,"0.00",,"75","55","58"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-02",,"0.00",,"80","50","51"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-03",,"0.00",,"90","49","50"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-04",,"0.00",,"75","54","56"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-05",,"0.00",,"72","51","54"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-06",,"0.00",,"72","48","54"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-07",,"0.00",,"74","52","55"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-08",,"0.00",,"59","54","57"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-09",,"0.00",,"68","45","53"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-10",,"0.00",,"70","46","52"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-11",,"0.00",,"70","46","51"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-12",,"0.00",,"82","51","52"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-13",,"0.00",,"88","53","54"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-14",,"0.00",,"91","54","57"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-15",,"0.00",,"92","53","53"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-16",,"0.00",,"75","56","57"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-17",,"0.00",,"72","49","52"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-18",,"0.00",,"72","50","50"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-19",,"0.00",,"77","47","51"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-20",,"0.00",,"67","51","52"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-21",,"0.00",,"75","45","48"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-22",,"0.00",,"67","44","44"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-23",,"0.00",,"71","47","49"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-24",,"0.00",,"81","43","45"
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","2007-11-25",,"0.00",,"84","44","44"
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-08-15",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-08-16",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-08-17",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-08-18",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-08-19",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-08-20",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-08-21",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-08-22",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-08-23",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-08-24",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-08-25",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-08-26",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-08-27",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-08-28",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-08-29",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-08-30",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-08-31",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-01",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-02",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-03",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-04",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-05",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-06",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-07",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-08",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-09",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-10",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-11",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-12",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-13",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-14",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-15",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-16",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-17",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-18",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-19",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-20",,"0.06",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-21",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-22",,"1.08",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-23",,"0.30",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-24",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-25",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-26",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-27",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-28",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-29",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-09-30",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-01",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-02",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-03",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-04",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-05",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-06",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-07",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-08",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-09",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-10",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-11",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-12",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-13",,"0.38",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-14",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-15",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-16",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-17",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-18",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-19",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-20",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-21",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-22",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-23",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-24",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-25",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-26",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-27",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-28",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-29",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-30",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-10-31",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-01",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-02",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-03",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-04",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-05",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-06",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-07",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-08",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-09",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-10",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-11",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-12",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-13",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-14",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-15",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-16",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-17",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-18",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-19",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-20",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-21",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-22",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-23",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-24",,"0.00",,,,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","2007-11-25",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-08-15",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-08-16",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-08-17",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-08-18",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-08-19",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-08-20",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-08-21",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-08-22",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-08-23",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-08-24",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-08-25",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-08-26",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-08-27",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-08-28",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-08-29",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-08-30",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-08-31",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-01",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-02",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-03",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-04",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-05",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-06",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-07",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-08",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-09",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-10",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-11",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-12",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-13",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-14",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-15",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-16",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-17",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-18",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-19",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-20",,"0.24",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-21",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-22",,"0.53",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-23",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-24",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-25",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-26",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-27",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-28",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-29",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-09-30",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-01",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-02",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-03",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-04",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-05",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-06",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-07",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-08",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-09",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-10",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-11",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-12",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-13",,"0.46",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-14",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-15",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-16",,"0.02",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-17",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-18",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-19",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-20",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-21",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-22",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-23",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-24",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-25",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-26",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-27",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-28",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-29",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-30",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-10-31",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-11-01",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-11-02",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-11-03",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-11-04",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-11-05",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-11-06",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-11-07",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-11-08",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-11-09",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-11-10",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-11-11",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-11-12",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-11-13",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-11-14",,"0.00",,,,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","2007-11-15",,"0.00",,,,
